Query	Gene	cor	pvalue
NKX2-1	HOXA2	0.0148065825912563	0.740691398496014
NKX2-1	NCAPH2	-0.0918184595493094	0.0397398761570746
NKX2-1	HDGFL3	-0.204703932339039	3.76252912522715e-06
NKX2-1	JAK1	0.230447086444155	1.78143636190821e-07
NKX2-1	AC099343.2	0.00268165159840749	0.952208450427583
NKX2-1	DHRS13	-0.218042179234587	8.11399849609921e-07
NKX2-1	OAS3	-0.005255894501093	0.906489646638747
NKX2-1	TOR1AIP1	-0.0391854878456349	0.380968783707005
NKX2-1	IL22RA1	-0.253306403587602	8.64368559200421e-09
NKX2-1	GTF2H3	-0.192257224820215	1.44190306083926e-05
NKX2-1	AC022150.2	0.147208228205438	0.000939413503758678
NKX2-1	SLC25A5	-0.141068324510526	0.00153140113145892
NKX2-1	GNB1	0.0967953668783739	0.0301265750064521
NKX2-1	NDUFA10	0.0125207793623654	0.779597072600207
NKX2-1	AC092794.1	0.125741244767414	0.00478055395300336
NKX2-1	RFX2	0.122203101433526	0.00611667875888193
NKX2-1	AL357033.4	0.355794626339619	1.99445386724556e-16
NKX2-1	NRAV	0.0893286985734371	0.0454514074793013
NKX2-1	BTG3-AS1	-0.14682430583964	0.000969098434227384
NKX2-1	SLC44A4	0.479568311268372	3.11333548645832e-30
NKX2-1	EEF1GP1	0.0359413701239721	0.421667672671916
NKX2-1	MRPL43	-0.0177075873977464	0.692262317085992
NKX2-1	LINC00920	0.143606424624277	0.001254150938544
NKX2-1	AC254562.3	-0.0296210732317635	0.507867692874754
NKX2-1	INO80D	0.0724932290148819	0.104734281072377
NKX2-1	Z83843.1	-0.00938283573364746	0.833896888963584
NKX2-1	AF201337.1	-0.108962479721721	0.0145845716778199
NKX2-1	GATM	-0.0657231580084339	0.141434485063839
NKX2-1	TAF4B	-0.234943715894905	1.00621252935061e-07
NKX2-1	ACKR3	-0.148478577296236	0.000847073028127169
NKX2-1	IKZF1	0.238344889600616	6.481685913437e-08
NKX2-1	HSD3BP5	0.0441570557466769	0.323461346896477
NKX2-1	TTC19	0.0670625765395121	0.133483692871512
NKX2-1	TXNRD1	-0.0324739177376561	0.467858767356958
NKX2-1	CHRDL2	0.354870150788379	2.41301755871657e-16
NKX2-1	ACTG1P20	0.0714283211227373	0.109947400453434
NKX2-1	HNRNPKP4	-0.120673576306819	0.00679162011699101
NKX2-1	EEPD1	-0.00252737775129303	0.954954867228475
NKX2-1	RBPMS-AS1	0.417131075033737	1.48998443694406e-22
NKX2-1	VBP1	-0.12281978356432	0.00586204291720187
NKX2-1	ACHE	0.14472619654482	0.00114719560227137
NKX2-1	UBE2Q2	-0.0791806282060821	0.0763229923999547
NKX2-1	PSMG3	-0.191141288472698	1.61982443851334e-05
NKX2-1	AL355472.1	-0.139599760301268	0.00171648621270486
NKX2-1	PTGES3P3	-0.165015329628381	0.000204413939757793
NKX2-1	AL008721.2	-0.0132011083071581	0.767954876972814
NKX2-1	LINC01011	0.135170840842005	0.00240582815691893
NKX2-1	CSRP2	-0.111728415980192	0.0122478458954384
NKX2-1	MT1H	-0.0380726577690825	0.394650711434795
NKX2-1	NIPSNAP2	-0.103138781625654	0.0208180990262263
NKX2-1	SNORA23	-0.0511382395348274	0.252763590114793
NKX2-1	MOSPD3	0.0375142372801116	0.401626572086523
NKX2-1	RN7SL521P	-0.0427883293788429	0.338700483142704
NKX2-1	CACNA1C	0.167985757738175	0.000156010380304205
NKX2-1	AC009318.3	0.0207153692568189	0.643344382880036
NKX2-1	TOM1L2	0.0677610993369069	0.129476405333053
NKX2-1	HMGN1P1	0.163411337511551	0.000236079531241725
NKX2-1	AC009315.1	-0.184962457144888	3.04798586601484e-05
NKX2-1	SETX	-0.0382939929559431	0.391906107298843
NKX2-1	MGST3	0.0223095664440727	0.618012041925788
NKX2-1	ARFGAP1	0.166085951106073	0.000185541250023606
NKX2-1	IGKV2OR22-3	-0.00114469983877285	0.979589562816562
NKX2-1	RPL13AP7	-0.027640419005015	0.53666257589255
NKX2-1	LYRM2	-0.0974051161714033	0.0290986821701949
NKX2-1	TMEM139	0.274775224113171	3.80019428173013e-10
NKX2-1	ETFBKMT	0.0569845289315518	0.202446695521527
NKX2-1	DNMT3A	-0.0738121869009615	0.0985509396332471
NKX2-1	MAF1	0.0569256502399931	0.202914220320307
NKX2-1	PSMD7	-0.112801529299639	0.0114344122670344
NKX2-1	TTC30B	-0.178975654215869	5.51577884554884e-05
NKX2-1	VAPB	-0.0663605727661868	0.137606677613715
NKX2-1	MED31	-0.0195001104483781	0.662938882951144
NKX2-1	VPS4A	-0.0222318865512005	0.619236285057819
NKX2-1	TMPRSS11F	-0.213247206462364	1.42455902795284e-06
NKX2-1	RCC1L	-0.0883418892187013	0.047898654766179
NKX2-1	NME5	0.42615560168581	1.44251149087071e-23
NKX2-1	TEX30	-0.152214976500419	0.000621877664644505
NKX2-1	CFAP126	0.0504756114185016	0.258971897773954
NKX2-1	EXT2	-0.108846374867104	0.0146907024525081
NKX2-1	TMEM242	-0.0305465714953427	0.494695292194333
NKX2-1	MIA3	-0.0254374975839298	0.569622585815261
NKX2-1	VPS53	0.087888049015866	0.0490606899222018
NKX2-1	DGUOK-AS1	-0.225690133064066	3.21920628238971e-07
NKX2-1	EFCC1	0.428298631470477	8.19944912361672e-24
NKX2-1	C7orf26	-0.0814915522951864	0.0681020750342126
NKX2-1	HECTD2	0.00489395626109481	0.912902570318618
NKX2-1	KCNK2	-0.0611917831707567	0.171033993532629
NKX2-1	DPY30	-0.11608559117925	0.00923414450524824
NKX2-1	SLC38A11	-0.0611992535787505	0.170981654942938
NKX2-1	SYPL1	-0.20861028277279	2.42542149427238e-06
NKX2-1	IGHV3-35	0.073836946079549	0.0984377085335692
NKX2-1	TUBBP1	-0.0703071125966054	0.115654850649887
NKX2-1	RPL15P3	-0.0755468010233179	0.0908653811888983
NKX2-1	TSPAN4	0.354847659242143	2.42420866718061e-16
NKX2-1	RNY4P10	0.0571779735940202	0.200916162982492
NKX2-1	BRPF3	0.149955539014369	0.000750295918937202
NKX2-1	FIGN	0.206439769322997	3.09879849889115e-06
NKX2-1	TMEM160	-0.00397480946211307	0.929212752451944
NKX2-1	FAM32A	-0.230162493474282	1.84629919421869e-07
NKX2-1	RETREG1	0.111989112063236	0.0120456703550767
NKX2-1	SLC43A2	0.368123061022706	1.48015696775232e-17
NKX2-1	TAF5	-0.236978706131789	7.74030998021666e-08
NKX2-1	CLEC10A	0.352318063285132	4.06965080351402e-16
NKX2-1	BOD1	-0.14824760125823	0.000863211832172793
NKX2-1	EIF4G2	-0.024315205030699	0.586776579507775
NKX2-1	ENKUR	0.153590722112951	0.000554005240742337
NKX2-1	SPRING1	0.303472817742146	3.73235567064481e-12
NKX2-1	AC093890.1	0.36990781325854	1.00625302403888e-17
NKX2-1	ERVMER34-1	-0.154722822724268	0.000503383225102756
NKX2-1	AC121764.1	-0.0775834672265528	0.082463080683865
NKX2-1	RPL37AP1	-0.0434507147142975	0.331269120353776
NKX2-1	PCDH18	0.0362074878492069	0.418236353065127
NKX2-1	CLEC4E	0.149144728794066	0.000802077053575243
NKX2-1	HSD17B2	-0.0290449442629099	0.516159325256501
NKX2-1	LINC02404	-0.0253247598340668	0.571334930601184
NKX2-1	CD28	0.226145613457801	3.04358224259223e-07
NKX2-1	TENM3	-0.0576811381956097	0.196974587303055
NKX2-1	EPPK1	-1.24740478283527e-05	0.999777558755666
NKX2-1	A4GALT	-0.15986786912278	0.000322996355927702
NKX2-1	NUDT1	-0.305871177036522	2.47622468272341e-12
NKX2-1	SDCBP2-AS1	-0.0217498726209486	0.626856324480613
NKX2-1	PCCB	-0.169293006409459	0.000138317368739198
NKX2-1	COQ6	0.057130333150148	0.201292310227713
NKX2-1	FAXDC2	0.525729253384137	5.07215181740037e-37
NKX2-1	TP53INP1	0.189993359385297	1.82450617172031e-05
NKX2-1	FLYWCH1	-0.108702734132439	0.0148229424109293
NKX2-1	AC004801.6	-0.0897672619166584	0.0443979961322794
NKX2-1	CREB3L2	0.196965610205847	8.76031910633252e-06
NKX2-1	SMURF2	0.158998713930484	0.000348468094822557
NKX2-1	TBC1D8	-0.00797452826294295	0.858542686949958
NKX2-1	ZNF681	0.140978624108835	0.00154215824591055
NKX2-1	AC011447.7	0.0592517586482677	0.185034537541221
NKX2-1	SCAANT1	-0.0460620780279627	0.303004704256149
NKX2-1	PCED1B-AS1	0.219695068896537	6.66310646027986e-07
NKX2-1	AC053513.2	0.0494399066429951	0.268885172852585
NKX2-1	EFNA1	-0.0406553742925701	0.363348417520055
NKX2-1	RN7SL138P	0.254813026160524	7.00503596789925e-09
NKX2-1	CBR4	-0.023343180617208	0.601823815439815
NKX2-1	IGFBP7	0.12525468107893	0.00494714121835185
NKX2-1	CYTH2	0.0531524028245594	0.234530107310161
NKX2-1	WASHC5	0.0399255981265407	0.372032200052426
NKX2-1	CSE1L	-0.229614333647237	1.97770480771869e-07
NKX2-1	AC008074.2	-0.166092368453166	0.000185433217023575
NKX2-1	SERINC5	-0.0771430456296155	0.084224706275293
NKX2-1	IGHD4-17	0.0673767583146546	0.131669610584874
NKX2-1	ZNF708	0.0985657028570271	0.0272251768364994
NKX2-1	AC027763.2	-0.134764432398844	0.00248032291408691
NKX2-1	PIGU	-0.12243456341514	0.00601996343176676
NKX2-1	LAS1L	-0.105828423926973	0.0176980012247464
NKX2-1	GGPS1	-0.107317841428983	0.016152523594938
NKX2-1	EIF4E3	0.210192090082002	2.02549077635318e-06
NKX2-1	TLE2	0.300500603773021	6.17376782965076e-12
NKX2-1	PRR36	0.126288785029567	0.00459915558834494
NKX2-1	HMGCL	0.247331177989301	1.96332697361355e-08
NKX2-1	ATP5PDP4	-0.0411175489160279	0.357914843259795
NKX2-1	PPIE	-0.00299763410126077	0.946585062263949
NKX2-1	CCZ1B	0.0130750080645637	0.770108929659936
NKX2-1	DNAH1	0.166344899163595	0.000181228487865779
NKX2-1	AL391244.1	-0.166736352720038	0.000174886893658442
NKX2-1	SELL	0.230733079953186	1.71846958838595e-07
NKX2-1	MCF2L-AS1	0.0216486670406467	0.628461350264017
NKX2-1	ATF5	-0.0727346102518592	0.10358027337813
NKX2-1	RBMS2P1	0.15926253687044	0.00034054497643712
NKX2-1	RPS12P26	0.0206805071699662	0.643903141160894
NKX2-1	TCERG1	-0.111319673543647	0.012570871043507
NKX2-1	CHAC1	-0.12791388344059	0.00409677601454864
NKX2-1	SLC11A1	0.365587500229669	2.550495492436e-17
NKX2-1	AP001065.3	0.0523749793708478	0.241454587037641
NKX2-1	VCPKMT	-0.0837406830676664	0.0608124348114253
NKX2-1	RAP1GAP2	0.0629621561431572	0.158962154894349
NKX2-1	CIP2A	-0.245618811370847	2.47407562793972e-08
NKX2-1	WDR82	-0.0788925139385374	0.0774022695828965
NKX2-1	AC021074.1	-0.0778190194989151	0.0815331983693761
NKX2-1	USP1	-0.0693664957138437	0.120619938440335
NKX2-1	HAUS4	-0.0378717483311151	0.397152040399104
NKX2-1	C4orf46	-0.124294963347827	0.00529115113115798
NKX2-1	AC004908.1	0.100055226806375	0.0249734834071527
NKX2-1	SLC16A14	-0.0188411510224595	0.673661812896059
NKX2-1	LMBR1	-0.148889192143072	0.000819069499403396
NKX2-1	AC084864.1	-0.0699482592849988	0.117529832166899
NKX2-1	C18orf32	0.105335562692466	0.0182371193343819
NKX2-1	RB1CC1	-0.0798198315976471	0.0739721991695695
NKX2-1	RAB11A	-0.0391930596729528	0.380876696210641
NKX2-1	NUP54	-0.184317509752807	3.25207027668845e-05
NKX2-1	DROSHA	-0.00434635652457043	0.922615720940857
NKX2-1	LY6K	-0.0932173320606656	0.0368060455140495
NKX2-1	ZNF547	0.0306654731592279	0.493016290605726
NKX2-1	MCHR1	0.157578585104681	0.000394152784237548
NKX2-1	DDX43	0.0484936323185774	0.278166812375798
NKX2-1	C1orf162	0.466512887136652	1.70911769028412e-28
NKX2-1	RAB5B	0.0553670751052487	0.215576437348295
NKX2-1	YEATS2	-0.228712515875087	2.21372282800845e-07
NKX2-1	ZIC5	-0.204739763259005	3.74754884907937e-06
NKX2-1	ACAT2	-0.230641681360932	1.73835570168548e-07
NKX2-1	HEATR5B	-0.0424076797126945	0.343018918765332
NKX2-1	PPIAP11	-0.151020178563486	0.000686999950628713
NKX2-1	TRPC6	0.242343929542061	3.83166564136286e-08
NKX2-1	MAPKAPK5-AS1	-0.152745395093099	0.000594844098746397
NKX2-1	XYLB	-0.117056420534093	0.00866023715260274
NKX2-1	KIAA0753	0.0243456327782414	0.586308366364615
NKX2-1	ZNF516	-0.0302840826952658	0.498412640184338
NKX2-1	LRRC37A3	-0.0937218282696895	0.0357941015734511
NKX2-1	AC104126.1	-0.0261711125766771	0.558539951670471
NKX2-1	CDK12	-0.090025846822471	0.0437865665536094
NKX2-1	PRR29	0.313354410867039	6.71788210539627e-13
NKX2-1	THEMIS	0.0224257867410788	0.616182371951146
NKX2-1	SLC37A1	0.252361721749104	9.85461701055998e-09
NKX2-1	TMEM106B	-0.0569194426921264	0.202963556852529
NKX2-1	SMCR8	0.0614779612553023	0.169037530518125
NKX2-1	SORCS2	0.216066336707222	1.0247968701412e-06
NKX2-1	AC093702.1	-0.15465012015235	0.000506500324264075
NKX2-1	ARHGAP24	-0.0790375014108781	0.0768576064973013
NKX2-1	DPT	0.0429206569032245	0.337207424689457
NKX2-1	ZNF195	-0.00154886163374599	0.972385697937673
NKX2-1	GLDN	0.210576158635012	1.93837823390006e-06
NKX2-1	RPRD1A	-0.132024265706534	0.00304004459281878
NKX2-1	PRPF39	-0.0506987249707097	0.256869842661702
NKX2-1	PLS1	0.18064846376031	4.68231542271624e-05
NKX2-1	RPL19P21	-0.086316238432054	0.0532690516360412
NKX2-1	NDUFS6	-0.042877574126508	0.337693066155027
NKX2-1	RPL19	-0.14955877667762	0.000775235027229764
NKX2-1	CCDC74B	-0.154226660080736	0.000525015470109483
NKX2-1	TSSK6	-0.192510436578876	1.40420209951279e-05
NKX2-1	KLK7	-0.0468565271065898	0.29473277177412
NKX2-1	RPL41P2	-0.106191169929371	0.0173101566278485
NKX2-1	SPACA4	0.158872437187418	0.000352320961393239
NKX2-1	AL121906.2	0.129342884026812	0.0036966307321831
NKX2-1	FURIN	0.130921137725574	0.00329612765260542
NKX2-1	AMMECR1	-0.0967555750365838	0.0301947227750118
NKX2-1	CSGALNACT2	0.0855099120515591	0.0555420121277945
NKX2-1	KCNJ12	0.0973767449084501	0.0291458331218639
NKX2-1	COL23A1	-0.039604005472292	0.375899290525303
NKX2-1	CSNK1D	0.152893071919919	0.000587513990122514
NKX2-1	MRPL20-AS1	0.0650991522608789	0.145260272456989
NKX2-1	AC016877.3	-0.0784393714641672	0.0791247943684649
NKX2-1	AKR1C2	-0.201310166376142	5.47265065686632e-06
NKX2-1	MIPEP	-0.0701561169376052	0.11644091450348
NKX2-1	AC010186.3	0.0132587456290538	0.76697090598188
NKX2-1	DUS3L	-0.172106545640797	0.000106427503282242
NKX2-1	CCDC146	-0.00876999260725877	0.84460332594079
NKX2-1	GAS7	0.229661374099456	1.96608370156846e-07
NKX2-1	C13orf46	0.588285218971282	4.59482145299709e-48
NKX2-1	AC015911.3	0.14009992412625	0.00165126363997138
NKX2-1	NMNAT2	0.149004372185516	0.000811369554947019
NKX2-1	ANP32A	-0.0405044682964315	0.36513363577495
NKX2-1	COLEC10	-0.0297680689089593	0.505763349742043
NKX2-1	SPEG	-0.0628438197244978	0.159748464423991
NKX2-1	ZNF446	0.0476333229751427	0.286791872471782
NKX2-1	RHBDD1	0.120391662464783	0.00692306527936366
NKX2-1	FOXJ1	0.28393040400858	9.20117103690647e-11
NKX2-1	PEX5L-AS1	-0.0423544678101391	0.343625385546763
NKX2-1	RMND5A	-0.279413075094597	1.86467995048261e-10
NKX2-1	ZDHHC12	-0.0903582157847529	0.0430110990250744
NKX2-1	ZDHHC2	0.0631966064481588	0.157412933127673
NKX2-1	ZNF417	0.107532002049613	0.0159403199497743
NKX2-1	MEOX2	0.313768472566888	6.24328245304702e-13
NKX2-1	IGHV3-71	0.0752609649973721	0.0920976882738051
NKX2-1	LRP2	0.608369192833767	3.82172104422501e-52
NKX2-1	AC022400.6	-0.0223000447161173	0.618162048575842
NKX2-1	MTRNR2L1	0.0523198737328192	0.241950799983295
NKX2-1	AC026471.4	-0.132084924887846	0.0030265023694922
NKX2-1	BMP8B	-0.0113626495939982	0.799528190076876
NKX2-1	PITRM1	0.0462899991946222	0.300615964206394
NKX2-1	MYO15B	0.163713393901569	0.00022978604717435
NKX2-1	ATG4A	0.125606553232337	0.00482615483601095
NKX2-1	MANBAL	-0.0855143039595865	0.0555294168876349
NKX2-1	ETHE1	0.0712508762145506	0.110835596899457
NKX2-1	ZNF552	0.0704904293474792	0.114706124276685
NKX2-1	TAGLN	0.171833556436997	0.000109188337205497
NKX2-1	KATNIP	0.114613018645874	0.0101693252286511
NKX2-1	BBS2	-0.00380502725957508	0.93222897584019
NKX2-1	LMNA	-0.0365052537761624	0.414416461118671
NKX2-1	AP002990.1	0.0891565323738538	0.0458706455129638
NKX2-1	TRAPPC2B	-0.0338795935515405	0.448804563549662
NKX2-1	RPS29P16	-0.0291533822819363	0.514593358841608
NKX2-1	AP000786.1	-0.0166793463769359	0.709296540691357
NKX2-1	AL359894.1	-0.0953056359151412	0.0327695763470632
NKX2-1	IRS4	-0.112228009283156	0.0118629958809727
NKX2-1	AC080023.1	-0.160626022210129	0.000302207362449444
NKX2-1	MIR6895	-0.0184222915409153	0.6805124165693
NKX2-1	AL450998.1	-0.100058957662767	0.0249680517507997
NKX2-1	AC109347.1	-0.0620799043648026	0.164895167223424
NKX2-1	TUBB	-0.123114213053302	0.00574386296528949
NKX2-1	EXOSC7	-0.0199834911764733	0.655116460729856
NKX2-1	LINC00865	-0.00252140579815332	0.955061192177124
NKX2-1	GTF3C3	-0.190655588888284	1.70361176657735e-05
NKX2-1	CERS6	-0.148359487837822	0.00085535890003191
NKX2-1	SHROOM1	0.231550569885925	1.55009045753544e-07
NKX2-1	KPNA3	-0.163170424138323	0.0002412142806065
NKX2-1	E2F6	-0.184600506054586	3.1609756570779e-05
NKX2-1	GLRB	0.174272435535659	8.67380909293656e-05
NKX2-1	ZNF684	0.0771473138984162	0.0842074892201638
NKX2-1	RGS12	-0.00767391246201703	0.863822257640923
NKX2-1	NAA80	0.0184174410633254	0.680591903447665
NKX2-1	TMEM185A	-0.112925476077593	0.0113436096948769
NKX2-1	TONSL	-0.106883054190963	0.0165909646010734
NKX2-1	TEFM	-0.173474265682875	9.35566059261169e-05
NKX2-1	PRKAG2	0.00550248513274186	0.902123937287979
NKX2-1	ITGB3	0.234303334727327	1.09226437894103e-07
NKX2-1	HLF	0.068302122090845	0.126437173431372
NKX2-1	TRAPPC2	-0.059040939417038	0.18660545149697
NKX2-1	TBC1D31	-0.180370669720622	4.81193734365022e-05
NKX2-1	RASA2	-0.042324374585505	0.34396866613869
NKX2-1	TMCC1	-0.0135604465261114	0.761826482590849
NKX2-1	LSAMP-AS1	-0.207086797120071	2.88132147665841e-06
NKX2-1	DHX16	-0.00709409941569977	0.874022174972998
NKX2-1	CD3E	0.167286870294733	0.000166319803336272
NKX2-1	GAL	-0.13277328090116	0.00287662418292562
NKX2-1	PRELID1P6	-0.0533715768703145	0.23260352600261
NKX2-1	CD47	0.134294551628993	0.00256907116651599
NKX2-1	RND1	0.700550970440254	2.71672673922703e-75
NKX2-1	ARL2	-0.00912326863057273	0.838427928071991
NKX2-1	AC145285.6	-0.0345053641661205	0.440465463555322
NKX2-1	ELP3	0.0865915962874422	0.0525108094261667
NKX2-1	SRGAP3-AS2	0.183609038631986	3.49114998221306e-05
NKX2-1	IGLV3-27	0.0876266970890057	0.0497405075252208
NKX2-1	RAVER1	-0.0733416982294098	0.100722394068512
NKX2-1	AL031775.1	0.137536573445311	0.00201126453331644
NKX2-1	AC105052.2	-0.131822695203173	0.00308544212697079
NKX2-1	ARHGAP42	0.1924672051038	1.41057181994911e-05
NKX2-1	AKAP8	-0.188030326043216	2.23257514341141e-05
NKX2-1	LRWD1	-0.0293390269663633	0.511918168225294
NKX2-1	ARHGEF40	0.0726893521243578	0.103795874832944
NKX2-1	CIBAR1	-0.1316628138468	0.00312188781480115
NKX2-1	UCK1	-0.0397563413374949	0.374064406021367
NKX2-1	LTK	0.161793235071733	0.000272629668968941
NKX2-1	DLX1	-0.163086866888311	0.000243019458293156
NKX2-1	AQP5	0.210173098235124	2.0298942789267e-06
NKX2-1	IGHV1-58	0.0927669745836251	0.0377298188621287
NKX2-1	DHRS3	0.0491085472129732	0.272110927907157
NKX2-1	CASP9	0.15510894919675	0.000487124897545385
NKX2-1	WDCP	-0.199995586369809	6.31673129878585e-06
NKX2-1	HOMER2	0.0509464189228104	0.25455007011818
NKX2-1	ABHD18	0.105621367354501	0.0179227708661018
NKX2-1	ZNF84	0.00229944159962039	0.959013603166952
NKX2-1	ADCYAP1	0.217033567165848	9.14359011892102e-07
NKX2-1	PROCA1	0.0219454884262659	0.623759032946747
NKX2-1	WDTC1	0.201157717748279	5.56471424276508e-06
NKX2-1	SERTAD4-AS1	-0.0197777852782841	0.658440796958375
NKX2-1	TRAF1	0.0996618216092331	0.0255519863726288
NKX2-1	CHORDC1	-0.128601908724559	0.0038994662720326
NKX2-1	RELCH	-0.11566029012419	0.00949604823798308
NKX2-1	KDM5D	-0.0203883979322371	0.648592835640244
NKX2-1	UBBP1	-0.0341264434421255	0.445504388120137
NKX2-1	SKAP1	0.131825176530811	0.00308487955783411
NKX2-1	HMOX1	0.230640699054397	1.73857062777234e-07
NKX2-1	SEZ6L	0.00556093933669751	0.901089475292346
NKX2-1	EEF1A1P11	-0.0824336528415014	0.0649658497201111
NKX2-1	RNA5SP323	-0.134086399617712	0.00260930321352172
NKX2-1	SRD5A3	0.0871510020493422	0.0509980804918047
NKX2-1	RPS9	0.0330923806481352	0.459420828687214
NKX2-1	AHCY	-0.203362332911826	4.36648064895484e-06
NKX2-1	AARS1	-0.0627881938481919	0.160119093171182
NKX2-1	AC097639.1	0.342183023460763	3.0966219945908e-15
NKX2-1	ENPP4	0.367614994538903	1.65130797630836e-17
NKX2-1	ZNF569	0.0499701832482383	0.263777626824121
NKX2-1	CSAG3	-0.0474332828326269	0.288822905911554
NKX2-1	EIF4EP2	-0.0746646963336256	0.0947114195892438
NKX2-1	CDK5R2	0.103651015584042	0.0201894636163804
NKX2-1	AC064836.3	-0.0413705938391235	0.354961622684389
NKX2-1	PDS5A	0.0352735065448222	0.430351245679342
NKX2-1	SRGAP1	0.0443642656150136	0.321193754621827
NKX2-1	AC069499.1	-0.126661836133344	0.00447914933231305
NKX2-1	DOLK	-0.12973102308269	0.00359424240942715
NKX2-1	CD164L2	0.245096144438891	2.65408896377299e-08
NKX2-1	ZNF423	0.0118365718292398	0.791355559229866
NKX2-1	AL121772.1	-0.0367320430976609	0.411520943017781
NKX2-1	DENND2C	-0.238363709517193	6.46581121130414e-08
NKX2-1	SNORD93	-0.127806707475004	0.00412831199823048
NKX2-1	CBWD5	-0.0898380819973662	0.0442298305152942
NKX2-1	CFAP20	-0.107349284607592	0.0161212135165483
NKX2-1	GAPT	0.371212770289437	7.57706322456465e-18
NKX2-1	AC083798.2	-0.0294072544632567	0.510936812500897
NKX2-1	AC034236.1	-0.0121782751991585	0.785477096869023
NKX2-1	CHL1	0.0863640536472581	0.0531367343224143
NKX2-1	GPR176	-0.0568054477476768	0.203871118492258
NKX2-1	MGAT5	-0.0219624681441318	0.623490495327503
NKX2-1	CA13	0.270065919383844	7.72444360463351e-10
NKX2-1	FGF4	-0.00857592674318467	0.847999752038017
NKX2-1	DZIP3	0.0883227341979931	0.0479472298911548
NKX2-1	MMRN1	0.350585819633984	5.78712406159579e-16
NKX2-1	CHP2	-0.114822758109355	0.0100311887170371
NKX2-1	GPR4	0.216051618616708	1.02657240301817e-06
NKX2-1	CPNE8	0.0573251987459944	0.199756972421711
NKX2-1	AC009065.4	0.102801435266034	0.0212413346924156
NKX2-1	ASB3	-0.0748785760896258	0.0937671481074661
NKX2-1	C6orf226	-0.00935510009814964	0.834380786496946
NKX2-1	NPEPL1	-0.0439954962317857	0.325236565704519
NKX2-1	GSTZ1	0.0165844627314622	0.710875902177687
NKX2-1	ANKRD28	0.164747814766947	0.000209402727323778
NKX2-1	SLC22A1	-0.0650363037641666	0.145649935863887
NKX2-1	RPA3	-0.128129709098002	0.00403393095468482
NKX2-1	DARS1	-0.228090408253346	2.39211207166051e-07
NKX2-1	ZBTB4	0.124513878954696	0.0052108377949061
NKX2-1	SPINK6	-0.071473790916832	0.109720707403723
NKX2-1	TMBIM6	0.18958646757401	1.90278208942962e-05
NKX2-1	ACTR1B	-0.00493393888601312	0.912193861321537
NKX2-1	GPC3	-0.0251936733371932	0.573329034708159
NKX2-1	MED8	0.0734180540656273	0.100367426063159
NKX2-1	TMEM192	0.200937589166516	5.70026164853393e-06
NKX2-1	SLC22A17	-0.00551475206980797	0.901906835936061
NKX2-1	TP53I11	0.26343049353683	2.0508252333037e-09
NKX2-1	ITGA5	0.0311010532564212	0.486891586146077
NKX2-1	SERPINB8	-0.0134414755788658	0.763853865238271
NKX2-1	AP003170.3	0.0892130295628497	0.0457327139120957
NKX2-1	NADSYN1	-0.081602901751412	0.067725047186907
NKX2-1	RGL1	0.165306480088473	0.000199110989457254
NKX2-1	RAB22A	0.0059851216761993	0.893587859967291
NKX2-1	RBM6	0.064962610859541	0.146107850737562
NKX2-1	AC010343.1	-0.130930013428456	0.00329399132202407
NKX2-1	HNRNPA1P27	0.20809199501415	2.57216007446577e-06
NKX2-1	PRKCZ	0.296853413258586	1.13593307183492e-11
NKX2-1	FDXACB1	-0.0658955432553884	0.140391318159312
NKX2-1	MAFA	-0.0324706922072947	0.467902997802494
NKX2-1	AL603839.2	-0.0207536399937235	0.642731223312026
NKX2-1	FIRRE	-0.147298886898072	0.000932527438531159
NKX2-1	CD69	0.24173832279624	4.15164826304399e-08
NKX2-1	MMP2	0.0737809176683363	0.0986940912905895
NKX2-1	AC004596.1	0.0309413941430939	0.489131788080056
NKX2-1	HEXB	0.143588656251873	0.00125591976045558
NKX2-1	MRPS22	-0.239049826968435	5.91203276926291e-08
NKX2-1	CCDC97	0.0673475183402912	0.13183763367931
NKX2-1	EPHA3	0.0686338911656963	0.124601014353587
NKX2-1	SNX3	0.011458398533448	0.79787523462899
NKX2-1	FUT7	0.222615645520359	4.68671889776419e-07
NKX2-1	SLC16A3	0.142588273946158	0.00135929157366885
NKX2-1	ALX1	-0.0974055086274634	0.0290980303963199
NKX2-1	WTIP	0.169336572057048	0.000137761509690352
NKX2-1	AC121338.2	0.0789302234216323	0.0772603085439923
NKX2-1	RNPS1P1	-0.0927957104478216	0.0376702940367746
NKX2-1	CHIC2	-0.134459438310627	0.00253760387212894
NKX2-1	DPP4	0.541286265972424	1.48939751838802e-39
NKX2-1	ZNF91	0.133550946435512	0.00271544923267439
NKX2-1	IRX5	0.0856966756687374	0.0550084972171435
NKX2-1	CTSH	0.396620531767405	2.3258563981941e-20
NKX2-1	RALA	-0.0187675515345871	0.674863627421132
NKX2-1	AC004461.1	-0.0209884957485757	0.638973776680584
NKX2-1	AC110611.2	0.124565266455698	0.00519214518249138
NKX2-1	MCCC1-AS1	-0.110812302533155	0.0129822864060091
NKX2-1	ARMC6	-0.167878574922443	0.000157551535482232
NKX2-1	MAST3	0.119515799495843	0.00734610291716872
NKX2-1	MEIS3	0.0192384752654899	0.667188260989176
NKX2-1	KIF1C	0.221254990260801	5.52483718253832e-07
NKX2-1	MRPS34	-0.0615116267793532	0.168803820462018
NKX2-1	PLA2G4E	0.248558921196329	1.66162002780525e-08
